code,dt,open,high,low,close,vol,amount
301227,2026-03-16 16:52:08.084176,14.70602314690012,14.77955326263462,14.63249303116562,14.70602314690012,8371,56765
301227,2026-03-16 16:53:08.084176,14.836326743012789,14.91050837672785,14.762145109297725,14.836326743012789,7368,11025
301227,2026-03-16 16:54:08.084176,14.812076774132601,14.886137158003262,14.738016390261938,14.812076774132601,9053,82748
301227,2026-03-16 16:55:08.084176,14.87953614065015,14.953933821353399,14.805138459946898,14.87953614065015,6638,52164
301227,2026-03-16 16:56:08.084176,14.832088000015979,14.906248440016057,14.757927560015899,14.832088000015979,5463,66558
301227,2026-03-16 16:57:08.084176,14.799246238016503,14.873242469206584,14.72525000682642,14.799246238016503,9660,60203
301227,2026-03-16 16:58:08.084176,14.706025566095919,14.779555693926397,14.632495438265439,14.706025566095919,8319,70698
301227,2026-03-16 16:59:08.084176,14.615829582896582,14.688908730811063,14.5427504349821,14.615829582896582,7900,61024
301227,2026-03-16 17:00:08.084176,14.59695710070954,14.669941886213087,14.523972315205992,14.59695710070954,1913,67382
301227,2026-03-16 17:01:08.084176,14.585405151425805,14.658332177182933,14.512478125668675,14.585405151425805,4131,96206
301227,2026-03-16 17:02:08.084176,14.612672960392842,14.685736325194805,14.539609595590878,14.612672960392842,8782,30239
301227,2026-03-16 17:03:08.084176,14.642504539349948,14.715717062046696,14.569292016653199,14.642504539349948,3830,61285
301227,2026-03-16 17:04:08.084176,14.697469873326698,14.77095722269333,14.623982523960064,14.697469873326698,3114,68144
301227,2026-03-16 17:05:08.084176,14.724264323036518,14.7978856446517,14.650643001421335,14.724264323036518,7955,35465
301227,2026-03-16 17:06:08.084176,14.582218193168954,14.655129284134796,14.50930710220311,14.582218193168954,1883,11006
301227,2026-03-16 17:07:08.084176,14.623589406851767,14.696707353886024,14.550471459817508,14.623589406851767,7680,97319
301227,2026-03-16 17:08:08.084176,14.56315280558883,14.635968569616773,14.490337041560887,14.56315280558883,9966,86769
301227,2026-03-16 17:09:08.084176,14.57335326641238,14.64622003274444,14.500486500080317,14.57335326641238,3572,49395
301227,2026-03-16 17:10:08.084176,14.539460597423068,14.612157900410182,14.466763294435951,14.539460597423068,2212,85142
301227,2026-03-16 17:11:08.084176,14.453509658634221,14.52577720692739,14.38124211034105,14.453509658634221,8207,99666
301227,2026-03-16 17:12:08.084176,14.342770958279552,14.414484813070947,14.271057103488154,14.342770958279552,1355,39945
301227,2026-03-16 17:13:08.084176,14.36987941966674,14.441728816765071,14.298030022568406,14.36987941966674,2166,31225
301227,2026-03-16 17:14:08.084176,14.392952567119545,14.464917329955142,14.320987804283947,14.392952567119545,8895,28781
301227,2026-03-16 17:15:08.084176,14.534634290612031,14.607307462065089,14.461961119158971,14.534634290612031,6956,86842
301227,2026-03-16 17:16:08.084176,14.412507197201677,14.484569733187683,14.340444661215669,14.412507197201677,7550,27434
301227,2026-03-16 17:17:08.084176,14.287177524162935,14.358613411783749,14.21574163654212,14.287177524162935,4804,48987
301227,2026-03-16 17:18:08.084176,14.28410931283126,14.355529859395416,14.212688766267105,14.28410931283126,8583,15940
301227,2026-03-16 17:19:08.084176,14.334610030265063,14.406283080416387,14.262936980113738,14.334610030265063,1525,86546
301227,2026-03-16 17:20:08.084176,14.268429947783833,14.33977209752275,14.197087798044913,14.268429947783833,5069,64782
301227,2026-03-16 17:21:08.084176,14.317131233815596,14.388716889984673,14.245545577646517,14.317131233815596,3991,58295
301227,2026-03-16 17:22:08.084176,14.434946851420364,14.507121585677464,14.362772117163262,14.434946851420364,9435,83770
301227,2026-03-16 17:23:08.084176,14.4559764383981,14.528256320590089,14.38369655620611,14.4559764383981,6934,37964
301227,2026-03-16 17:24:08.084176,14.37491699637465,14.446791581356521,14.303042411392775,14.37491699637465,2418,26526
301227,2026-03-16 17:25:08.084176,14.237149132165044,14.308334877825867,14.165963386504218,14.237149132165044,5221,84449
301227,2026-03-16 17:26:08.084176,14.23354163105664,14.304709339211922,14.162373922901358,14.23354163105664,7380,59496
301227,2026-03-16 17:27:08.084176,14.207790914425487,14.278829868997613,14.13675195985336,14.207790914425487,5614,88085
301227,2026-03-16 17:28:08.084176,14.29076109439602,14.362214899867999,14.219307288924039,14.29076109439602,3892,78937
301227,2026-03-16 17:29:08.084176,14.260928550723191,14.332233193476807,14.189623907969576,14.260928550723191,3284,76031
301227,2026-03-16 17:30:08.084176,14.155060126167106,14.22583542679794,14.08428482553627,14.155060126167106,9633,26706
301227,2026-03-16 17:31:08.084176,14.25813459273776,14.329425265701447,14.18684391977407,14.25813459273776,1291,12065
301227,2026-03-16 17:32:08.084176,14.13015038260332,14.200801134516336,14.059499630690304,14.13015038260332,1570,60129
301227,2026-03-16 17:33:08.084176,14.019945761997208,14.090045490807192,13.949846033187223,14.019945761997208,1306,18481
301227,2026-03-16 17:34:08.084176,14.08461762321338,14.155040711329445,14.014194535097312,14.08461762321338,8885,73731
301227,2026-03-16 17:35:08.084176,14.199265597733687,14.270261925722354,14.128269269745019,14.199265597733687,7738,63426
301227,2026-03-16 17:36:08.084176,14.135981439489578,14.206661346687024,14.06530153229213,14.135981439489578,2614,45443
301227,2026-03-16 17:37:08.084176,14.077638584228868,14.148026777150012,14.007250391307723,14.077638584228868,8713,33094
301227,2026-03-16 17:38:08.084176,14.040176193347376,14.110377074314112,13.969975312380638,14.040176193347376,9016,15414
301227,2026-03-16 17:39:08.084176,14.10719082803325,14.177726782173416,14.036654873893085,14.10719082803325,1023,72697
301227,2026-03-16 17:40:08.084176,14.215049316442407,14.286124563024618,14.143974069860194,14.215049316442407,5817,83025
301227,2026-03-16 17:41:08.084176,14.34118626864353,14.412892199986745,14.269480337300312,14.34118626864353,5200,99265
301227,2026-03-16 17:42:08.084176,14.470819636263707,14.543173734445023,14.39846553808239,14.470819636263707,8148,41071
301227,2026-03-16 17:43:08.084176,14.472378175137198,14.544740066012883,14.400016284261511,14.472378175137198,1920,99433
301227,2026-03-16 17:44:08.084176,14.451473183538265,14.523730549455955,14.379215817620574,14.451473183538265,3006,57974
301227,2026-03-16 17:45:08.084176,14.594999350284322,14.667974347035742,14.5220243535329,14.594999350284322,1683,96931
301227,2026-03-16 17:46:08.084176,14.613981943971956,14.687051853691814,14.540912034252095,14.613981943971956,7725,14892
301227,2026-03-16 17:47:08.084176,14.534052796746382,14.606723060730111,14.46138253276265,14.534052796746382,2022,27473
301227,2026-03-16 17:48:08.084176,14.469276969455153,14.541623354302427,14.396930584607878,14.469276969455153,7626,18186
301227,2026-03-16 17:49:08.084176,14.448826375847657,14.521070507726893,14.37658224396842,14.448826375847657,5351,71684
301227,2026-03-16 17:50:08.084176,14.481841063259326,14.554250268575622,14.40943185794303,14.481841063259326,6449,87521
301227,2026-03-16 17:51:08.084176,14.430316478959647,14.502468061354444,14.358164896564848,14.430316478959647,2249,74850
301227,2026-03-16 17:52:08.084176,14.562390541909183,14.635202494618728,14.489578589199636,14.562390541909183,1420,32155
301227,2026-03-16 17:53:08.084176,14.505161263971164,14.577687070291018,14.432635457651308,14.505161263971164,2419,83683
301227,2026-03-16 17:54:08.084176,14.555402374906643,14.628179386781175,14.48262536303211,14.555402374906643,4081,63070
301227,2026-03-16 17:55:08.084176,14.55490979910364,14.627684348099157,14.482135250108122,14.55490979910364,4931,94836
301227,2026-03-16 17:56:08.084176,14.699323710619927,14.772820329173024,14.625827092066828,14.699323710619927,2683,95256
301227,2026-03-16 17:57:08.084176,14.56947471626176,14.642322089843068,14.496627342680451,14.56947471626176,1308,44839
301227,2026-03-16 17:58:08.084176,14.502647015102175,14.575160250177685,14.430133780026663,14.502647015102175,6907,30757
301227,2026-03-16 17:59:08.084176,14.3790759408955,14.450971320599976,14.307180561191023,14.3790759408955,9202,73963
301227,2026-03-16 18:00:08.084176,14.48488738227436,14.557311819185731,14.412462945362988,14.48488738227436,5239,58486
301227,2026-03-16 18:01:08.084176,14.472603406237996,14.544966423269184,14.400240389206806,14.472603406237996,4554,81901
301227,2026-03-16 18:02:08.084176,14.488218028393739,14.560659118535705,14.41577693825177,14.488218028393739,8225,21994
301227,2026-03-16 18:03:08.084176,14.628559818613928,14.701702617706996,14.555417019520858,14.628559818613928,3762,91232
301227,2026-03-16 18:04:08.084176,14.597392465441382,14.670379427768587,14.524405503114176,14.597392465441382,5408,16398
301227,2026-03-16 18:05:08.084176,14.45666068973542,14.528943993184095,14.384377386286744,14.45666068973542,3059,88906
301227,2026-03-16 18:06:08.084176,14.398431591934713,14.470423749894385,14.32643943397504,14.398431591934713,8334,29240
301227,2026-03-16 18:07:08.084176,14.306565787760189,14.378098616698988,14.235032958821387,14.306565787760189,1110,50114
301227,2026-03-16 18:08:08.084176,14.263922313569424,14.33524192513727,14.192602702001576,14.263922313569424,4065,27102
301227,2026-03-16 18:09:08.084176,14.389460533640676,14.461407836308878,14.317513230972473,14.389460533640676,8176,11929
301227,2026-03-16 18:10:08.084176,14.389386820411602,14.461333754513658,14.317439886309543,14.389386820411602,7596,56741
301227,2026-03-16 18:11:08.084176,14.362456486163689,14.434268768594505,14.290644203732871,14.362456486163689,8623,93627
301227,2026-03-16 18:12:08.084176,14.325923869212794,14.397553488558856,14.25429424986673,14.325923869212794,4462,37358
301227,2026-03-16 18:13:08.084176,14.468183258108905,14.540524174399447,14.39584234181836,14.468183258108905,9964,91240
301227,2026-03-16 18:14:08.084176,14.517591991195102,14.590179951151077,14.445004031239126,14.517591991195102,1806,63018
301227,2026-03-16 18:15:08.084176,14.412229127751445,14.4842902733902,14.340167982112687,14.412229127751445,5508,42247
301227,2026-03-16 18:16:08.084176,14.268203372492815,14.339544389355277,14.196862355630351,14.268203372492815,9064,41098
301227,2026-03-16 18:17:08.084176,14.136880018729103,14.207564418822747,14.066195618635458,14.136880018729103,2471,82637
301227,2026-03-16 18:18:08.084176,14.00105454891439,14.07105982165896,13.931049276169817,14.00105454891439,7563,25104
301227,2026-03-16 18:19:08.084176,14.091738662446737,14.16219735575897,14.021279969134504,14.091738662446737,2134,37068
301227,2026-03-16 18:20:08.084176,14.079242495820575,14.149638708299676,14.008846283341471,14.079242495820575,9358,46050
301227,2026-03-16 18:21:08.084176,14.076498079278265,14.146880569674655,14.006115588881874,14.076498079278265,9349,60570
301227,2026-03-16 18:22:08.084176,14.054186104793542,14.124457035317509,13.983915174269574,14.054186104793542,8547,28528
301227,2026-03-16 18:23:08.084176,13.922536523106144,13.992149205721674,13.852923840490613,13.922536523106144,9839,66376
301227,2026-03-16 18:24:08.084176,13.839392757162814,13.908589720948626,13.770195793377,13.839392757162814,4487,77848
301227,2026-03-16 18:25:08.084176,13.775307103954576,13.844183639474348,13.706430568434802,13.775307103954576,1919,37303
301227,2026-03-16 18:26:08.084176,13.698035465480444,13.766525642807846,13.629545288153041,13.698035465480444,1451,92078
301227,2026-03-16 18:27:08.084176,13.648798777159708,13.717042771045506,13.580554783273909,13.648798777159708,9124,63744
301227,2026-03-16 18:28:08.084176,13.600113356217866,13.668113922998954,13.532112789436777,13.600113356217866,5959,64190
301227,2026-03-16 18:29:08.084176,13.505158830518472,13.572684624671062,13.43763303636588,13.505158830518472,9271,74619
301227,2026-03-16 18:30:08.084176,13.583849170077384,13.65176841592777,13.515929924226997,13.583849170077384,1819,81185
301227,2026-03-16 18:31:08.084176,13.522243584302714,13.589854802224226,13.454632366381201,13.522243584302714,7508,71789
301227,2026-03-16 18:32:08.084176,13.437101060991028,13.504286566295981,13.369915555686072,13.437101060991028,3843,52050
301227,2026-03-16 18:33:08.084176,13.34588785050058,13.412617289753081,13.279158411248076,13.34588785050058,7646,99270
301227,2026-03-16 18:34:08.084176,13.388996664096062,13.455941647416541,13.322051680775582,13.388996664096062,2407,76966
301227,2026-03-16 18:35:08.084176,13.522701613781477,13.590315121850383,13.45508810571257,13.522701613781477,3497,60676
301227,2026-03-16 18:36:08.084176,13.591589023664913,13.659546968783236,13.523631078546588,13.591589023664913,6312,39239
301227,2026-03-16 18:37:08.084176,13.565727965133325,13.63355660495899,13.497899325307658,13.565727965133325,5658,62357
301227,2026-03-16 18:38:08.084176,13.646188233159002,13.714419174324796,13.577957291993206,13.646188233159002,9586,48955
301227,2026-03-16 18:39:08.084176,13.644673075392479,13.71289644076944,13.576449710015517,13.644673075392479,4452,12147
301227,2026-03-16 18:40:08.084176,13.517316943224928,13.584903527941051,13.449730358508804,13.517316943224928,9811,75697
301227,2026-03-16 18:41:08.084176,13.535158839460317,13.602834633657617,13.467483045263016,13.535158839460317,8662,70898
301227,2026-03-16 18:42:08.084176,13.519809868326437,13.587408917668068,13.452210818984804,13.519809868326437,7984,60202
301227,2026-03-16 18:43:08.084176,13.526435681520383,13.594067859927984,13.458803503112781,13.526435681520383,8684,91982
301227,2026-03-16 18:44:08.084176,13.541441574618895,13.609148782491989,13.4737343667458,13.541441574618895,8354,34717
301227,2026-03-16 18:45:08.084176,13.496819970776487,13.564304070630367,13.429335870922605,13.496819970776487,5349,56554
301227,2026-03-16 18:46:08.084176,13.493165825536527,13.560631654664208,13.425699996408845,13.493165825536527,2532,12511
301227,2026-03-16 18:47:08.084176,13.581451873882692,13.649359133252103,13.513544614513279,13.581451873882692,2170,87376
301227,2026-03-16 18:48:08.084176,13.7151759708664,13.78375185072073,13.646600091012067,13.7151759708664,8518,25705
301227,2026-03-16 18:49:08.084176,13.60033617655918,13.668337857441974,13.532334495676384,13.60033617655918,8955,79930
301227,2026-03-16 18:50:08.084176,13.63695916618475,13.705143962015672,13.568774370353827,13.63695916618475,9931,39551
301227,2026-03-16 18:51:08.084176,13.55292862375331,13.620693266872076,13.485163980634544,13.55292862375331,3648,88019
301227,2026-03-16 18:52:08.084176,13.454177955643123,13.521448845421338,13.386907065864907,13.454177955643123,6140,46897
301227,2026-03-16 18:53:08.084176,13.477267955198135,13.544654294974125,13.409881615422144,13.477267955198135,8985,60423
301227,2026-03-16 18:54:08.084176,13.386307575990989,13.453239113870943,13.319376038111034,13.386307575990989,5414,63899
301227,2026-03-16 18:55:08.084176,13.370271539262202,13.437122896958511,13.30342018156589,13.370271539262202,4296,77735
301227,2026-03-16 18:56:08.084176,13.49176541204796,13.559224239108199,13.42430658498772,13.49176541204796,2633,90004
301227,2026-03-16 18:57:08.084176,13.358625414231177,13.425418541302331,13.291832287160021,13.358625414231177,3595,96444
301227,2026-03-16 18:58:08.084176,13.43125796120682,13.498414251012852,13.364101671400785,13.43125796120682,3553,57804
301227,2026-03-16 18:59:08.084176,13.326898294461174,13.393532785933479,13.260263802988868,13.326898294461174,5878,58697
301227,2026-03-16 19:00:08.084176,13.247311759747374,13.31354831854611,13.181075200948637,13.247311759747374,3214,90386
301227,2026-03-16 19:01:08.084176,13.299057960125767,13.365553249926394,13.232562670325137,13.299057960125767,5141,95917
301227,2026-03-16 19:02:08.084176,13.281489207903915,13.347896653943433,13.215081761864395,13.281489207903915,9940,86636
301227,2026-03-16 19:03:08.084176,13.358730426204243,13.425524078335263,13.291936774073221,13.358730426204243,6767,63196
301227,2026-03-16 19:04:08.084176,13.225646765305848,13.291774999132375,13.15951853147932,13.225646765305848,1493,21425
301227,2026-03-16 19:05:08.084176,13.299048640299327,13.365543883500823,13.232553397097831,13.299048640299327,9286,31255
301227,2026-03-16 19:06:08.084176,13.270230273203161,13.336581424569175,13.203879121837145,13.270230273203161,5577,85074
301227,2026-03-16 19:07:08.084176,13.155416774965625,13.22119385884045,13.089639691090797,13.155416774965625,3168,26290
301227,2026-03-16 19:08:08.084176,13.216227827735104,13.282308966873778,13.150146688596427,13.216227827735104,5051,20435
301227,2026-03-16 19:09:08.084176,13.314746285945644,13.381320017375371,13.248172554515916,13.314746285945644,1692,18386
301227,2026-03-16 19:10:08.084176,13.363104015855239,13.429919535934513,13.296288495775963,13.363104015855239,1774,20400
301227,2026-03-16 19:11:08.084176,13.232299140112705,13.298460635813267,13.16613764441214,13.232299140112705,9710,92308
301227,2026-03-16 19:12:08.084176,13.364343088593696,13.431164804036662,13.297521373150728,13.364343088593696,2781,44834
301227,2026-03-16 19:13:08.084176,13.470480948839999,13.537833353584197,13.403128544095798,13.470480948839999,6329,10582
301227,2026-03-16 19:14:08.084176,13.436772184114087,13.503956045034656,13.369588323193517,13.436772184114087,1674,82462
301227,2026-03-16 19:15:08.084176,13.546223137098316,13.613954252783806,13.478492021412825,13.546223137098316,5117,40118
301227,2026-03-16 19:16:08.084176,13.661363437634853,13.729670254823025,13.593056620446678,13.661363437634853,5361,98612
301227,2026-03-16 19:17:08.084176,13.705912477607077,13.774442039995112,13.637382915219042,13.705912477607077,3498,65017
301227,2026-03-16 19:18:08.084176,13.751693695803663,13.82045216428268,13.682935227324645,13.751693695803663,2894,51842
301227,2026-03-16 19:19:08.084176,13.750290350758185,13.819041802511974,13.681538899004394,13.750290350758185,6511,62510
301227,2026-03-16 19:20:08.084176,13.665144888982995,13.733470613427908,13.596819164538081,13.665144888982995,4748,36482
301227,2026-03-16 19:21:08.084176,13.616157040214409,13.68423782541548,13.548076255013337,13.616157040214409,6367,63687
301227,2026-03-16 19:22:08.084176,13.685175157099717,13.753601032885214,13.616749281314219,13.685175157099717,7672,32584
301227,2026-03-16 19:23:08.084176,13.691376576015518,13.759833458895594,13.62291969313544,13.691376576015518,3760,43002
301227,2026-03-16 19:24:08.084176,13.78109483608762,13.850000310268056,13.712189361907182,13.78109483608762,7671,76911
301227,2026-03-16 19:25:08.084176,13.78468201253384,13.853605422596509,13.71575860247117,13.78468201253384,5500,68286
301227,2026-03-16 19:26:08.084176,13.880310254746052,13.94971180601978,13.810908703472322,13.880310254746052,8308,45334
301227,2026-03-16 19:27:08.084176,13.7814219822475,13.850329092158736,13.712514872336262,13.7814219822475,8263,93742
301227,2026-03-16 19:28:08.084176,13.689229322776836,13.757675469390719,13.620783176162952,13.689229322776836,4198,40574
301227,2026-03-16 19:29:08.084176,13.577999636002636,13.645889634182648,13.510109637822623,13.577999636002636,2064,29708
301227,2026-03-16 19:30:08.084176,13.623194881065062,13.691310855470386,13.555078906659737,13.623194881065062,4214,96788
301227,2026-03-16 19:31:08.084176,13.5601186877455,13.627919281184226,13.492318094306773,13.5601186877455,1210,43330
301227,2026-03-16 19:32:08.084176,13.660219164071803,13.72852025989216,13.591918068251443,13.660219164071803,4320,45253
301227,2026-03-16 19:33:08.084176,13.614213444500546,13.682284511723047,13.546142377278043,13.614213444500546,6095,53782
301227,2026-03-16 19:34:08.084176,13.503852249895003,13.571371511144477,13.436332988645528,13.503852249895003,4803,63210
301227,2026-03-16 19:35:08.084176,13.4508597836764,13.51811408259478,13.383605484758018,13.4508597836764,4256,80003
301227,2026-03-16 19:36:08.084176,13.50057255593599,13.568075418715669,13.43306969315631,13.50057255593599,2269,28065
301227,2026-03-16 19:37:08.084176,13.53371230599637,13.601380867526352,13.466043744466388,13.53371230599637,6297,60948
301227,2026-03-16 19:38:08.084176,13.517314062220239,13.584900632531339,13.449727491909137,13.517314062220239,6399,61213
301227,2026-03-16 19:39:08.084176,13.589367536731839,13.657314374415497,13.52142069904818,13.589367536731839,9102,84270
301227,2026-03-16 19:40:08.084176,13.492861147167215,13.560325452903049,13.425396841431379,13.492861147167215,1945,88761
301227,2026-03-16 19:41:08.084176,13.597262461840643,13.665248774149845,13.529276149531439,13.597262461840643,8678,14914
301227,2026-03-16 19:42:08.084176,13.707175877053034,13.775711756438298,13.638639997667768,13.707175877053034,6061,19668
301227,2026-03-16 19:43:08.084176,13.78480151328068,13.853725520847082,13.715877505714277,13.78480151328068,2438,30115
301227,2026-03-16 19:44:08.084176,13.902928219775438,13.972442860874313,13.833413578676561,13.902928219775438,4944,98043
301227,2026-03-16 19:45:08.084176,13.920712796972987,13.99031636095785,13.851109232988122,13.920712796972987,8936,11497
301227,2026-03-16 19:46:08.084176,13.944154810159533,14.01387558421033,13.874434036108736,13.944154810159533,4429,44695
301227,2026-03-16 19:47:08.084176,13.978031145252686,14.047921300978947,13.908140989526423,13.978031145252686,4938,25690
301227,2026-03-16 19:48:08.084176,13.931711264031735,14.001369820351892,13.862052707711577,13.931711264031735,9405,82790
301227,2026-03-16 19:49:08.084176,13.831874420805388,13.901033792909413,13.762715048701361,13.831874420805388,9360,21740
301227,2026-03-16 19:50:08.084176,13.804241844907143,13.873263054131677,13.735220635682607,13.804241844907143,8336,57680
301227,2026-03-16 19:51:08.084176,13.69695577142002,13.76544055027712,13.62847099256292,13.69695577142002,6885,44101
301227,2026-03-16 19:52:08.084176,13.682241858640735,13.750653067933937,13.61383064934753,13.682241858640735,2035,64778
301227,2026-03-16 19:53:08.084176,13.696942617800227,13.765427330889226,13.628457904711226,13.696942617800227,3400,94771
301227,2026-03-16 19:54:08.084176,13.741780052841747,13.810488953105954,13.673071152577538,13.741780052841747,8675,42547
301227,2026-03-16 19:55:08.084176,13.637057498437445,13.70524278592963,13.568872210945257,13.637057498437445,7729,11368
301227,2026-03-16 19:56:08.084176,13.506496537299268,13.574029019985764,13.438964054612772,13.506496537299268,7228,72661
301227,2026-03-16 19:57:08.084176,13.615053134936048,13.683128400610727,13.546977869261367,13.615053134936048,1076,45787
301227,2026-03-16 19:58:08.084176,13.7112090302413,13.779765075392504,13.642652985090093,13.7112090302413,7518,49462
301227,2026-03-16 19:59:08.084176,13.798587388031791,13.867580324971948,13.729594451091632,13.798587388031791,4320,64044
301227,2026-03-16 20:00:08.084176,13.869239833233024,13.938586032399188,13.799893634066859,13.869239833233024,1262,55549
301227,2026-03-16 20:01:08.084176,13.824684052295755,13.893807472557231,13.755560632034276,13.824684052295755,3770,87549
301227,2026-03-16 20:02:08.084176,13.877007330142611,13.946392366793322,13.807622293491898,13.877007330142611,3795,86386
301227,2026-03-16 20:03:08.084176,13.833813194116429,13.90298226008701,13.764644128145846,13.833813194116429,1753,18659
301227,2026-03-16 20:04:08.084176,13.775928724036552,13.844808367656734,13.70704908041637,13.775928724036552,5918,91937
301227,2026-03-16 20:05:08.084176,13.908311078159192,13.977852633549986,13.838769522768397,13.908311078159192,7688,61475
301227,2026-03-16 20:06:08.084176,13.826556113063432,13.895688893628748,13.757423332498115,13.826556113063432,2589,63779
301227,2026-03-16 20:07:08.084176,13.847760281283534,13.91699908268995,13.778521479877117,13.847760281283534,4413,67547
301227,2026-03-16 20:08:08.084176,13.91528887235783,13.984865316719619,13.845712427996041,13.91528887235783,2461,38662
301227,2026-03-16 20:09:08.084176,13.98163795187831,14.0515461416377,13.911729762118918,13.98163795187831,7537,42247
301227,2026-03-16 20:10:08.084176,14.0639789296719,14.13429882432026,13.99365903502354,14.0639789296719,7746,94158
301227,2026-03-16 20:11:08.084176,14.194695478413733,14.2656689558058,14.123722001021664,14.194695478413733,8401,51684
301227,2026-03-16 20:12:08.084176,14.223696543517926,14.294815026235515,14.152578060800336,14.223696543517926,7579,22692
301227,2026-03-16 20:13:08.084176,14.328674493059806,14.400317865525103,14.257031120594506,14.328674493059806,7812,31336
301227,2026-03-16 20:14:08.084176,14.436656222768876,14.508839503882719,14.364472941655032,14.436656222768876,2216,61471
301227,2026-03-16 20:15:08.084176,14.389890082029646,14.461839532439793,14.317940631619498,14.389890082029646,6180,72858
301227,2026-03-16 20:16:08.084176,14.453561461029382,14.525829268334528,14.381293653724235,14.453561461029382,4265,14654
301227,2026-03-16 20:17:08.084176,14.32798642000929,14.399626352109335,14.256346487909244,14.32798642000929,9177,64595
301227,2026-03-16 20:18:08.084176,14.392685670655396,14.464649099008671,14.32072224230212,14.392685670655396,8496,75581
301227,2026-03-16 20:19:08.084176,14.526776175174762,14.599410056050633,14.454142294298888,14.526776175174762,9951,85130
301227,2026-03-16 20:20:08.084176,14.497320311169611,14.569806912725458,14.424833709613763,14.497320311169611,3386,35233
301227,2026-03-16 20:21:08.084176,14.352537501517425,14.42430018902501,14.280774814009838,14.352537501517425,1947,30610
301227,2026-03-16 20:22:08.084176,14.458184776334479,14.530475700216149,14.385893852452806,14.458184776334479,6836,20518
301227,2026-03-16 20:23:08.084176,14.337677465486978,14.409365852814412,14.265989078159544,14.337677465486978,4842,38052
301227,2026-03-16 20:24:08.084176,14.471962978073531,14.544322792963897,14.399603163183164,14.471962978073531,4184,28488
301227,2026-03-16 20:25:08.084176,14.337834898625225,14.40952407311835,14.266145724132098,14.337834898625225,6274,29454
301227,2026-03-16 20:26:08.084176,14.424759673963422,14.496883472333238,14.352635875593604,14.424759673963422,3097,74729
301227,2026-03-16 20:27:08.084176,14.456740015207226,14.52902371528326,14.384456315131189,14.456740015207226,2915,18628
301227,2026-03-16 20:28:08.084176,14.37520862469426,14.44708466781773,14.303332581570789,14.37520862469426,8290,30902
301227,2026-03-16 20:29:08.084176,14.294009779402566,14.365479828299577,14.222539730505554,14.294009779402566,6562,77310
301227,2026-03-16 20:30:08.084176,14.3019328731655,14.373442537531325,14.230423208799673,14.3019328731655,3161,96620
301227,2026-03-16 20:31:08.084176,14.1780105783866,14.24890063127853,14.107120525494667,14.1780105783866,9496,40623
301227,2026-03-16 20:32:08.084176,14.254172648711403,14.325443511954958,14.182901785467847,14.254172648711403,7119,94434
301227,2026-03-16 20:33:08.084176,14.261882433748836,14.333191845917579,14.190573021580091,14.261882433748836,7418,41810
